athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
26611,"Lengde (Sone 0,5m)",False,2015,11,"3,14",,33,IL i BUL,2015-12-05,Bærum Idrettspark,"Bærum, Julestevnet","2015-12-05|Bærum Idrettspark|Bærum, Julestevnet",True,
26611,"Kule 2,0kg",False,2017,13,"6,56",,28,IL i BUL,2017-03-18,Stangehallen,"Stange, Bamselekene 2017","2017-03-18|Stangehallen|Stange, Bamselekene 2017",True,
12218,60 meter,True,2012,13,"9,52","+0,0",3,Åndalsnes IF,2012-05-19,Midsund Stadion,"Midsund, KM 11-19 år 2012","2012-05-19|Midsund Stadion|Midsund, KM 11-19 år 2012",True,
12218,60 meter,True,2012,13,"9,432-h1Åndalsnes IF18.08.12Ørsta, ØrstaleikaneManglende informasjon om vind",,2-h1,Åndalsnes IF,2012-08-18,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-18|Ørsta Stadion|Ørsta, Ørstaleikane",False,Manglende informasjon om vind
12218,600 meter,True,2013,14,"1,42,57",,4,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,600 meter,True,2013,14,"1,45,67",,3,Åndalsnes IF,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",True,
12218,1500 meter,True,2013,14,"4,45,42",,1,Åndalsnes IF,2013-08-24,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-24|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,1500 meter,True,2013,14,"4,55,28",,6,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12218,1500 meter,True,2013,14,"5,04,90",,2,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",True,
12218,1500 meter,True,2012,13,"4,58,35",,3,Åndalsnes IF,2012-09-09,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-09|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12218,1500 meter,True,2012,13,"5,08,06",,1,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,1500 meter,True,2012,13,"5,09,39",,2,Åndalsnes IF,2012-05-19,Midsund Stadion,"Midsund, KM 11-19 år 2012","2012-05-19|Midsund Stadion|Midsund, KM 11-19 år 2012",True,
12218,Kappgang 1000 meter,True,2013,14,"6,06,77",,3,Åndalsnes IF,2013-08-31,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-08-31|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12218,Høyde,True,2013,14,"1,41",,9,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12218,Høyde,True,2013,14,"1,40",,1,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,Høyde,True,2013,14,"1,38",,3,Åndalsnes IF,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",True,
12218,Høyde,True,2012,13,"1,25",,2,Åndalsnes IF,2012-08-18,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-18|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,Stav,True,2013,14,"2,07",,3,Åndalsnes IF,2013-08-31,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-08-31|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12218,Stav,True,2013,14,"2,00",,2,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",True,
12218,Stav,True,2012,13,"1,92",,3,Åndalsnes IF,2012-09-08,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-08|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12218,Lengde,True,2013,14,"4,48","-0,9",7,Åndalsnes IF,2013-08-24,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-24|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,"Lengde (Sone 0,5m)",True,2012,13,"4,18","-0,5",12,Åndalsnes IF,2012-09-08,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-08|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12218,"Lengde (Sone 0,5m)",True,2012,13,"4,00","+0,0",2,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,"Lengde (Sone 0,5m)",True,2012,13,"3,87","-1,1",1,Åndalsnes IF,2012-05-19,Midsund Stadion,"Midsund, KM 11-19 år 2012","2012-05-19|Midsund Stadion|Midsund, KM 11-19 år 2012",True,
12218,Spyd 400gram,True,2012,13,"36,55",,2,Åndalsnes IF,2012-09-09,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-09|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12218,Spyd 400gram,True,2012,13,"33,23",,1,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,Spyd 400gram,True,2012,13,"30,93",,2,Åndalsnes IF,2012-05-19,Midsund Stadion,"Midsund, KM 11-19 år 2012","2012-05-19|Midsund Stadion|Midsund, KM 11-19 år 2012",True,
12218,Spyd 600gram,True,2013,14,"36,19",,2,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12218,Spyd 600gram,True,2013,14,"34,43",,4,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12218,Spyd 600gram,True,2013,14,"32,08",,1,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",True,
54838,100 meter,True,2019,17,"15,31","-0,9",4,Gloppen Friidrettslag,2019-06-11,Byrkjelo Stadion,"Byrkjelo, Gloppemeisterskap","2019-06-11|Byrkjelo Stadion|Byrkjelo, Gloppemeisterskap",True,
54838,3000 meter,True,2019,17,"12,00,92",,3,Gloppen Friidrettslag,2019-09-06,Jessheim Friidrettsstadion,"Jessheim, UM","2019-09-06|Jessheim Friidrettsstadion|Jessheim, UM",True,
54838,"Kule 3,0kg",True,2019,17,"7,52",,2,Gloppen Friidrettslag,2019-06-11,Byrkjelo Stadion,"Byrkjelo, Gloppemeisterskap","2019-06-11|Byrkjelo Stadion|Byrkjelo, Gloppemeisterskap",True,
54838,400 meter,False,2019,17,"1,13,82",,4,Gloppen Friidrettslag,2019-01-27,Ulsteinhallen,"Ulsteinvik, Opent KM for Møre og Romsdal","2019-01-27|Ulsteinhallen|Ulsteinvik, Opent KM for Møre og Romsdal",True,
12217,60 meter,True,2013,14,"8,67","+0,3",6,Åndalsnes IF,2013-08-24,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-24|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,60 meter,True,2013,14,"8,68","+4,4",5,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",False,For mye vind/Assisting wind
12217,60 meter,True,2012,13,"9,181-h1Åndalsnes IF18.08.12Ørsta, ØrstaleikaneManglende informasjon om vind",,1-h1,Åndalsnes IF,2012-08-18,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-18|Ørsta Stadion|Ørsta, Ørstaleikane",False,Manglende informasjon om vind
12217,200 meter,True,2013,14,"27,69","-2,6",4,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,200 meter,True,2012,13,"28,82","+0,0",5-h3,Åndalsnes IF,2012-09-08,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-08|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12217,200 meter,True,2013,14,"28,31","+2,3",3,Åndalsnes IF,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",False,For mye vind/Assisting wind
12217,200 meter,True,2012,13,"29,762-h1Åndalsnes IF19.08.12Ørsta, ØrstaleikaneManglende informasjon om vind",,2-h1,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",False,Manglende informasjon om vind
12217,600 meter,True,2013,14,"1,37,59",,5,Åndalsnes IF,2013-08-31,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-08-31|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12217,600 meter,True,2013,14,"1,39,27",,1,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,600 meter,True,2013,14,"1,42,77",,1,Åndalsnes IF,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",True,
12217,Høyde,True,2013,14,"1,44",,2,Åndalsnes IF,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",True,
12217,Høyde,True,2013,14,"1,41",,10,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12217,Høyde,True,2013,14,"1,40",,2,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,Høyde,True,2012,13,"1,30",,1,Åndalsnes IF,2012-08-18,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-18|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,Lengde,True,2014,15,"5,12","+0,3",1,Åndalsnes IF,2014-09-20,Måndalen Stadion,"Måndalen, Banestevne","2014-09-20|Måndalen Stadion|Måndalen, Banestevne",True,
12217,Lengde,True,2013,14,"4,78","-1,2",5,Åndalsnes IF,2013-08-24,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-24|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,Lengde,True,2013,14,"4,73","+1,1",(-),Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",True,
12217,Lengde,True,2013,14,"4,57","+0,0",10,Åndalsnes IF,2013-08-31,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-08-31|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12217,Lengde,True,2013,14,"4,80","+2,1",2,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",False,For mye vind/Assisting wind
12217,"Lengde (Sone 0,5m)",True,2012,13,"4,67","+0,5",6,Åndalsnes IF,2012-09-08,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-08|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12217,"Lengde (Sone 0,5m)",True,2012,13,"4,37","-1,7",1,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,"Kule 4,0kg",True,2014,15,"10,38",,2,Åndalsnes IF,2014-09-20,Måndalen Stadion,"Måndalen, Banestevne","2014-09-20|Måndalen Stadion|Måndalen, Banestevne",True,
12217,"Slegge 4,0kg/119,5cm",True,2013,14,"29,56",,5,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12217,Spyd 400gram,True,2012,13,"28,13",,8,Åndalsnes IF,2012-09-09,Øverlands Minde,"Stjørdal, NCC-lekene Stjørdal","2012-09-09|Øverlands Minde|Stjørdal, NCC-lekene Stjørdal",True,
12217,Spyd 400gram,True,2012,13,"20,18",,3,Åndalsnes IF,2012-08-19,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-19|Ørsta Stadion|Ørsta, Ørstaleikane",True,
12217,Spyd 600gram,True,2014,15,"38,35",,1,Åndalsnes IF,2014-09-20,Måndalen Stadion,"Måndalen, Banestevne","2014-09-20|Måndalen Stadion|Måndalen, Banestevne",True,
12217,Spyd 600gram,True,2013,14,"35,11",,2,Åndalsnes IF,2013-09-01,Øverlands Minde,"Stjørdal, PEAB-lekene","2013-09-01|Øverlands Minde|Stjørdal, PEAB-lekene",True,
12217,Spyd 600gram,True,2013,14,"29,31",,3,Åndalsnes IF,2013-06-08,Molde Idrettspark,"Molde, KM","2013-06-08|Molde Idrettspark|Molde, KM",True,
12217,Spyd 600gram,True,2013,14,"28,96",,3,Åndalsnes IF,2013-08-25,Ørsta Stadion,"Ørsta, Ørstaleikane","2013-08-25|Ørsta Stadion|Ørsta, Ørstaleikane",True,
71152,Høyde,False,2021,14,"1,22",,1,Bremnes Idrettslag,2021-04-22,Bømlohallen,"Bømlo, Seriestevne","2021-04-22|Bømlohallen|Bømlo, Seriestevne",True,
71152,Lengde uten tilløp,False,2021,14,"2,21",,1,Bremnes Idrettslag,2021-04-22,Bømlohallen,"Bømlo, Seriestevne","2021-04-22|Bømlohallen|Bømlo, Seriestevne",True,
59745,100 meter,True,2019,35,"15,61","+0,4",1,Bremnes Idrettslag,2019-08-24,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-08-24|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
45960,600 meter,True,2019,15,"1,42,31",,1,Bremnes Idrettslag,2019-08-24,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-08-24|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
45960,3000 meter,True,2019,15,"11,43,88",,1,Bremnes Idrettslag,2019-08-24,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-08-24|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
45960,60 meter,False,2019,15,"8,69",,6,Bremnes Idrettslag,2019-01-25,Vikahaugane Idrettspark,"Leirvik, Hallstemne","2019-01-25|Vikahaugane Idrettspark|Leirvik, Hallstemne",True,
45960,Lengde uten tilløp,False,2019,15,"2,22",,2,Bremnes Idrettslag,2019-02-14,Bømlohallen,"Bømlo, Seriestevne","2019-02-14|Bømlohallen|Bømlo, Seriestevne",True,
45960,Lengde uten tilløp,False,2018,14,"2,21",,2,Bremnes Idrettslag,2018-01-08,Bømlohallen,"Bømlo, Seriestevne","2018-01-08|Bømlohallen|Bømlo, Seriestevne",True,
44043,40 meter,True,2019,12,"6,57","-2,3",4-h1,Bremnes Idrettslag,2019-08-11,Stord Idrettspark,"Leirvik, Stordleikane 2019","2019-08-11|Stord Idrettspark|Leirvik, Stordleikane 2019",True,
44043,40 meter,True,2018,11,"6,80","-0,3",2,Bremnes Idrettslag,2018-06-04,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2018-06-04|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,40 meter,True,2018,11,"6,94","-2,7",1,Bremnes Idrettslag,2018-09-20,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2018-09-20|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2023,16,"7,90","-2,1",1,Bremnes Idrettslag,2023-08-27,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2023-08-27|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2023,16,"7,94","-0,1",1,Bremnes Idrettslag,2023-04-27,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2023-04-27|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2022,15,"8,41","-3,7",1,Bremnes Idrettslag,2022-08-21,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskap/Seriestevne","2022-08-21|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskap/Seriestevne",True,
44043,60 meter,True,2021,14,"7,98","+0,7",1,Bremnes Idrettslag,2021-08-07,Stord Idrettspark,"Leirvik, Stordleikane 2021","2021-08-07|Stord Idrettspark|Leirvik, Stordleikane 2021",True,
44043,60 meter,True,2021,14,"8,27","+0,5",1,Bremnes Idrettslag,2021-09-02,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2021-09-02|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2020,13,"8,56","+1,3",4,Bremnes Idrettslag,2020-09-19,Haugesund Friidrettsstadion,"Haugesund, GASSCO-lekene","2020-09-19|Haugesund Friidrettsstadion|Haugesund, GASSCO-lekene",True,
44043,60 meter,True,2020,13,"8,85","-1,3",2,Bremnes Idrettslag,2020-08-08,Stord Idrettspark,"Leirvik, Stordleikane 2020","2020-08-08|Stord Idrettspark|Leirvik, Stordleikane 2020",True,
44043,60 meter,True,2019,12,"8,98","+1,8",1,Bremnes Idrettslag,2019-09-19,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-09-19|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2019,12,"8,98","+0,7",3-h2,Bremnes Idrettslag,2019-09-21,Os Idrettspark,"Os, OsLekene 2019","2019-09-21|Os Idrettspark|Os, OsLekene 2019",True,
44043,60 meter,True,2019,12,"9,00","+0,6",4-h2,Bremnes Idrettslag,2019-08-10,Stord Idrettspark,"Leirvik, Stordleikane 2019","2019-08-10|Stord Idrettspark|Leirvik, Stordleikane 2019",True,
44043,60 meter,True,2019,12,"9,02","+0,4",5-fi,Bremnes Idrettslag,2019-05-18,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2019","2019-05-18|Haugesund Friidrettsstadion|Haugesund, Mailekene 2019",True,
44043,60 meter,True,2019,12,"9,11","+0,3",1-h2,Bremnes Idrettslag,2019-05-18,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2019","2019-05-18|Haugesund Friidrettsstadion|Haugesund, Mailekene 2019",True,
44043,60 meter,True,2019,12,"9,17","-0,3",1,Bremnes Idrettslag,2019-06-29,Suldal Sentralidrettsanlegg,"Suldal, Suldalsleikane 2019","2019-06-29|Suldal Sentralidrettsanlegg|Suldal, Suldalsleikane 2019",True,
44043,60 meter,True,2019,12,"9,18","-0,1",1,Bremnes Idrettslag,2019-10-03,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-10-03|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2019,12,"9,19","-0,2",1,Bremnes Idrettslag,2019-08-24,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-08-24|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2019,12,"9,20","+1,8",1-fi,Bremnes Idrettslag,2019-09-19,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-09-19|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2019,12,"9,29","+0,4",1,Bremnes Idrettslag,2019-05-09,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-05-09|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2018,11,"9,22","+1,6",3-fi,Bremnes Idrettslag,2018-05-26,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2018","2018-05-26|Haugesund Friidrettsstadion|Haugesund, Mailekene 2018",True,
44043,60 meter,True,2018,11,"9,58","-1,0",1,Bremnes Idrettslag,2018-10-04,Sentralidrettsanlegget i Bømlo,"Bømlo, Treningsstevne","2018-10-04|Sentralidrettsanlegget i Bømlo|Bømlo, Treningsstevne",True,
44043,60 meter,True,2018,11,"9,62","-0,2",2,Bremnes Idrettslag,2018-06-04,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2018-06-04|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2018,11,"9,71","-1,0",2,Bremnes Idrettslag,2018-05-07,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2018-05-07|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,60 meter,True,2021,14,"8,11","+2,2",3,Bremnes Idrettslag,2021-08-28,Haugesund Friidrettsstadion,"Haugesund, GASSCO-lekene","2021-08-28|Haugesund Friidrettsstadion|Haugesund, GASSCO-lekene",False,For mye vind/Assisting wind
44043,60 meter,True,2018,11,"9,36","+2,8",1-h2,Bremnes Idrettslag,2018-05-26,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2018","2018-05-26|Haugesund Friidrettsstadion|Haugesund, Mailekene 2018",False,For mye vind/Assisting wind
44043,80 meter,True,2019,12,"12,31","-1,4",1,Bremnes Idrettslag,2019-09-05,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-09-05|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2023,16,"12,25","-0,9",1,Bremnes Idrettslag,2023-08-12,Stord Idrettspark,"Leirvik, Stord Leikane 2023","2023-08-12|Stord Idrettspark|Leirvik, Stord Leikane 2023",True,
44043,100 meter,True,2023,16,"12,38","-1,7",1,Bremnes Idrettslag,2023-08-27,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2023-08-27|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2023,16,"12,41","-2,7",1,Bremnes Idrettslag,2023-04-27,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2023-04-27|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2022,15,"12,73","-0,6",1,Bremnes Idrettslag,2022-05-05,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2022-05-05|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2022,15,"12,89","-1,7",3-h1,Bremnes Idrettslag,2022-08-06,Stord Idrettspark,"Leirvik, Stordleikane 2022","2022-08-06|Stord Idrettspark|Leirvik, Stordleikane 2022",True,
44043,100 meter,True,2020,13,"13,77(ok)",,1,Bremnes Idrettslag,2020-09-17,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2020-09-17|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2019,12,"14,68","+1,6",1,Bremnes Idrettslag,2019-08-24,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-08-24|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2019,12,"15,07","-2,1",1,Bremnes Idrettslag,2019-06-17,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-06-17|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,100 meter,True,2019,12,"15,35","-2,0",1-fi,Bremnes Idrettslag,2019-06-17,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-06-17|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,150 meter,True,2019,12,"22,82","-2,4",1,Bremnes Idrettslag,2019-09-05,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-09-05|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,200 meter,True,2025,18,"25,27","-1,8",1,Bremnes Idrettslag,2025-09-06,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskapen","2025-09-06|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskapen",True,
44043,200 meter,True,2023,16,"25,55","+0,9",3,Bremnes Idrettslag,2023-08-13,Stord Idrettspark,"Leirvik, Stord Leikane 2023","2023-08-13|Stord Idrettspark|Leirvik, Stord Leikane 2023",True,
44043,200 meter,True,2022,15,"25,66","+0,1",1,Bremnes Idrettslag,2022-06-13,Stord Idrettspark,"Leirvik, Seriestemne","2022-06-13|Stord Idrettspark|Leirvik, Seriestemne",True,
44043,200 meter,True,2021,14,"25,69","+0,3",1,Bremnes Idrettslag,2021-09-26,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskap","2021-09-26|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskap",True,
44043,200 meter,True,2020,13,"27,21","+0,7",3,Bremnes Idrettslag,2020-09-27,Os Idrettspark,"Os, OsLekene 2020","2020-09-27|Os Idrettspark|Os, OsLekene 2020",True,
44043,200 meter,True,2020,13,"27,28","-1,0",2,Bremnes Idrettslag,2020-09-20,Haugesund Friidrettsstadion,"Haugesund, GASSCO-lekene","2020-09-20|Haugesund Friidrettsstadion|Haugesund, GASSCO-lekene",True,
44043,200 meter,True,2020,13,"28,13","-0,3",2-h2,Bremnes Idrettslag,2020-06-15,Stord Idrettspark,"Leirvik, Seriestemne","2020-06-15|Stord Idrettspark|Leirvik, Seriestemne",True,
44043,200 meter,True,2020,13,"28,46","-1,0",4,Bremnes Idrettslag,2020-08-08,Stord Idrettspark,"Leirvik, Stordleikane 2020","2020-08-08|Stord Idrettspark|Leirvik, Stordleikane 2020",True,
44043,200 meter,True,2019,12,"31,10","+0,0",1,Bremnes Idrettslag,2019-05-09,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-05-09|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,200 meter,True,2019,12,"33,36","-1,9",1,Bremnes Idrettslag,2019-06-17,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-06-17|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,300 meter,True,2022,15,"40,29",,1,Bremnes Idrettslag,2022-09-10,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2022-09-10|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,300 meter,True,2021,14,"41,52",,1,Bremnes Idrettslag,2021-09-02,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2021-09-02|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,300 meter,True,2019,12,"46,95",,1,Bremnes Idrettslag,2019-10-03,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2019-10-03|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,400 meter,True,2022,15,"56,48",,2,Bremnes Idrettslag,2022-05-29,Fana Stadion,"Fana, Framolekene 2022","2022-05-29|Fana Stadion|Fana, Framolekene 2022",True,
44043,400 meter,True,2022,15,"57,49",,1,Bremnes Idrettslag,2022-09-29,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2022-09-29|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
44043,600 meter,True,2022,15,"1,39,19",,1,Bremnes Idrettslag,2022-08-21,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskap/Seriestevne","2022-08-21|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskap/Seriestevne",True,
