athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
30496,200 meter,False,2020,16,"30,79",,3-h1,Idrettsklubben Grane,2020-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør -Lekene","2020-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør -Lekene",True,
30496,200 meter,False,2020,16,"31,13",,2,Idrettsklubben Grane,2020-01-09,Sparebanken Sør Amfi Grimstad,"Grimstad, Treningsstevne","2020-01-09|Sparebanken Sør Amfi Grimstad|Grimstad, Treningsstevne",True,
30496,200 meter,False,2019,15,"29,66",,5-h1,Idrettsklubben Grane,2019-02-09,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2019-02-09|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
30496,200 meter,False,2019,15,"29,74",,1-h1,Idrettsklubben Grane,2019-01-20,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebank Sør-lekene","2019-01-20|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebank Sør-lekene",True,
30496,200 meter,False,2018,14,"32,81",,2,Idrettsklubben Grane,2018-01-18,Sparebanken Sør Amfi Grimstad,"Grimstad, Treningsstevne","2018-01-18|Sparebanken Sør Amfi Grimstad|Grimstad, Treningsstevne",True,
30496,600 meter,False,2019,15,"2,07,22",,3,Idrettsklubben Grane,2019-01-10,Sparebanken Sør Amfi Grimstad,"Grimstad, Treningsstevne","2019-01-10|Sparebanken Sør Amfi Grimstad|Grimstad, Treningsstevne",True,
30496,800 meter,False,2017,13,"3,17,13",,7,Idrettsklubben Grane,2017-01-22,Gimlehallen,"Kristiansand, Sør Norsk Mesterskap","2017-01-22|Gimlehallen|Kristiansand, Sør Norsk Mesterskap",True,
30496,"60 meter hekk (76,2cm)",False,2017,13,"14,05",,3,Idrettsklubben Grane,2017-01-22,Gimlehallen,"Kristiansand, Sør Norsk Mesterskap","2017-01-22|Gimlehallen|Kristiansand, Sør Norsk Mesterskap",True,
30496,Høyde,False,2018,14,"1,30",,2,Idrettsklubben Grane,2018-01-20,Gimlehallen,"Kristiansand, Åpent Sør Norsk Mesterskap","2018-01-20|Gimlehallen|Kristiansand, Åpent Sør Norsk Mesterskap",True,
30496,Høyde,False,2018,14,"1,30",,3,Idrettsklubben Grane,2018-02-03,Granehallen,"Arendal, Grane Games 2018","2018-02-03|Granehallen|Arendal, Grane Games 2018",True,
30496,Høyde,False,2017,13,"1,25",,2,Idrettsklubben Grane,2017-01-22,Gimlehallen,"Kristiansand, Sør Norsk Mesterskap","2017-01-22|Gimlehallen|Kristiansand, Sør Norsk Mesterskap",True,
30496,Høyde,False,2016,12,"1,15",,2,Idrettsklubben Grane,2016-02-13,Granehallen,"Arendal, Grane Games 2016","2016-02-13|Granehallen|Arendal, Grane Games 2016",True,
30496,Lengde,False,2020,16,"4,18",,15,Idrettsklubben Grane,2020-02-08,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2020-02-08|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
30496,Lengde,False,2020,16,"3,84",,5,Idrettsklubben Grane,2020-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør -Lekene","2020-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør -Lekene",True,
30496,Lengde,False,2018,14,"3,99",,3,Idrettsklubben Grane,2018-02-03,Granehallen,"Arendal, Grane Games 2018","2018-02-03|Granehallen|Arendal, Grane Games 2018",True,
30496,Lengde,False,2018,14,"3,93",,5,Idrettsklubben Grane,2018-01-20,Gimlehallen,"Kristiansand, Åpent Sør Norsk Mesterskap","2018-01-20|Gimlehallen|Kristiansand, Åpent Sør Norsk Mesterskap",True,
30496,Lengde,False,2018,14,"3,81",,2,Idrettsklubben Grane,2018-11-20,Sparebanken Sør Amfi Grimstad,"Grimstad, Treningsstevne","2018-11-20|Sparebanken Sør Amfi Grimstad|Grimstad, Treningsstevne",True,
30496,"Lengde (Sone 0,5m)",False,2017,13,"4,04",,3,Idrettsklubben Grane,2017-01-22,Gimlehallen,"Kristiansand, Sør Norsk Mesterskap","2017-01-22|Gimlehallen|Kristiansand, Sør Norsk Mesterskap",True,
30496,"Lengde (Sone 0,5m)",False,2016,12,"3,55",,4,Idrettsklubben Grane,2016-02-13,Granehallen,"Arendal, Grane Games 2016","2016-02-13|Granehallen|Arendal, Grane Games 2016",True,
30496,Lengde uten tilløp,False,2020,16,"2,25",,1,Idrettsklubben Grane,2020-02-08,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2020-02-08|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
30496,"Kule 2,0kg",False,2017,13,"7,94",,6,Idrettsklubben Grane,2017-01-22,Gimlehallen,"Kristiansand, Sør Norsk Mesterskap","2017-01-22|Gimlehallen|Kristiansand, Sør Norsk Mesterskap",True,
30496,"Kule 3,0kg",False,2020,16,"8,39",,1,Idrettsklubben Grane,2020-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør -Lekene","2020-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør -Lekene",True,
30496,"Kule 3,0kg",False,2020,16,"8,29",,10,Idrettsklubben Grane,2020-02-09,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2020-02-09|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
30496,"Kule 3,0kg",False,2019,15,"9,21",,6,Idrettsklubben Grane,2019-02-09,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2019-02-09|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
30496,"Kule 3,0kg",False,2019,15,"8,48",,2,Idrettsklubben Grane,2019-01-20,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebank Sør-lekene","2019-01-20|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebank Sør-lekene",True,
30496,"Kule 3,0kg",False,2018,14,"8,06",,1,Idrettsklubben Grane,2018-02-03,Granehallen,"Arendal, Grane Games 2018","2018-02-03|Granehallen|Arendal, Grane Games 2018",True,
30496,"Kule 3,0kg",False,2018,14,"7,39",,1,Idrettsklubben Grane,2018-11-20,Sparebanken Sør Amfi Grimstad,"Grimstad, Treningsstevne","2018-11-20|Sparebanken Sør Amfi Grimstad|Grimstad, Treningsstevne",True,
30496,"Kule 3,0kg",False,2018,14,"7,17",,4,Idrettsklubben Grane,2018-01-20,Gimlehallen,"Kristiansand, Åpent Sør Norsk Mesterskap","2018-01-20|Gimlehallen|Kristiansand, Åpent Sør Norsk Mesterskap",True,
30496,"Kule 3,0kg",False,2016,12,"6,75",,5,Idrettsklubben Grane,2016-02-13,Granehallen,"Arendal, Grane Games 2016","2016-02-13|Granehallen|Arendal, Grane Games 2016",True,
55428,60 meter,True,2025,13,"9,73","+1,4",2,Idrettsklubben Grane,2025-05-25,Levermyr Stadion,"Grimstad, Grimstadlekene 2025","2025-05-25|Levermyr Stadion|Grimstad, Grimstadlekene 2025",True,
55428,60 meter,True,2025,13,"9,87","+0,0",2,Idrettsklubben Grane,2025-06-05,Lunderød Idrettspark,"Arendal, Kretskarusell","2025-06-05|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,60 meter,True,2024,12,"9,39","-0,6",1,Idrettsklubben Grane,2024-05-30,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-05-30|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,60 meter,True,2024,12,"9,85","+1,9",4-h1,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",True,
55428,60 meter,True,2023,11,"10,66","+1,4",1,Idrettsklubben Grane,2023-08-26,Tvedestrand Idrettspark,"Tvedestrand, Tvedestrandslekene","2023-08-26|Tvedestrand Idrettspark|Tvedestrand, Tvedestrandslekene",True,
55428,60 meter,True,2023,11,"10,86","+0,9",1,Idrettsklubben Grane,2023-06-01,Lunderød Idrettspark,"Arendal, Kretskarusell","2023-06-01|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,60 meter,True,2024,12,"9,93","+3,1",3-h1,Idrettsklubben Grane,2024-05-12,Levermyr Stadion,"Grimstad, Grimstadlekene 2024","2024-05-12|Levermyr Stadion|Grimstad, Grimstadlekene 2024",False,For mye vind/Assisting wind
55428,60 meter,True,2024,12,"10,144Idrettsklubben Grane31.08.24Arendal, Arendalslekene 2024Manglende informasjon om vind",,4,Idrettsklubben Grane,2024-08-31,Lunderød Idrettspark,"Arendal, Arendalslekene 2024","2024-08-31|Lunderød Idrettspark|Arendal, Arendalslekene 2024",False,Manglende informasjon om vind
55428,60 meter,True,2023,11,"10,46","+2,2",4,Idrettsklubben Grane,2023-06-10,Kjølnes Stadion,"Porsgrunn, Herkuleslekene","2023-06-10|Kjølnes Stadion|Porsgrunn, Herkuleslekene",False,For mye vind/Assisting wind
55428,60 meter,True,2023,11,"10,615Idrettsklubben Grane19.08.23Arendal, Arendalslekene 2023Manglende informasjon om vind",,5,Idrettsklubben Grane,2023-08-19,Lunderød Idrettspark,"Arendal, Arendalslekene 2023","2023-08-19|Lunderød Idrettspark|Arendal, Arendalslekene 2023",False,Manglende informasjon om vind
55428,100 meter,True,2025,13,"15,31","-1,2",2,Idrettsklubben Grane,2025-06-11,Tvedestrand Idrettspark,"Tvedestrand, Treningsstevne","2025-06-11|Tvedestrand Idrettspark|Tvedestrand, Treningsstevne",True,
55428,100 meter,True,2025,13,"15,36","+0,0",2,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,100 meter,True,2025,13,"15,37","+1,3",3,Idrettsklubben Grane,2025-08-23,Lunderød Idrettspark,"Arendal, Arendalslekene 2025","2025-08-23|Lunderød Idrettspark|Arendal, Arendalslekene 2025",True,
55428,200 meter,True,2024,12,"34,94",+0,3,Idrettsklubben Grane,2024-09-19,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-09-19|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,200 meter,True,2023,11,"38,41","+3,5",3-h2,Idrettsklubben Grane,2023-06-10,Kjølnes Stadion,"Porsgrunn, Herkuleslekene","2023-06-10|Kjølnes Stadion|Porsgrunn, Herkuleslekene",False,For mye vind/Assisting wind
55428,400 meter,True,2025,13,"1,16,95",,2,Idrettsklubben Grane,2025-08-23,Lunderød Idrettspark,"Arendal, Arendalslekene 2025","2025-08-23|Lunderød Idrettspark|Arendal, Arendalslekene 2025",True,
55428,600 meter,True,2025,13,"2,03,22",,2,Idrettsklubben Grane,2025-05-25,Levermyr Stadion,"Grimstad, Grimstadlekene 2025","2025-05-25|Levermyr Stadion|Grimstad, Grimstadlekene 2025",True,
55428,600 meter,True,2025,13,"2,03,58",,6,Idrettsklubben Grane,2025-09-13,Ålgård Stadion,"Ålgård, Lerøylekene Vestland 2025","2025-09-13|Ålgård Stadion|Ålgård, Lerøylekene Vestland 2025",True,
55428,600 meter,True,2024,12,"2,14,43",,2,Idrettsklubben Grane,2024-08-31,Lunderød Idrettspark,"Arendal, Arendalslekene 2024","2024-08-31|Lunderød Idrettspark|Arendal, Arendalslekene 2024",True,
55428,600 meter,True,2024,12,"2,14,45",,4,Idrettsklubben Grane,2024-06-09,Kjølnes Stadion,"Porsgrunn, Kjølneslekene","2024-06-09|Kjølnes Stadion|Porsgrunn, Kjølneslekene",True,
55428,600 meter,True,2024,12,"2,18,06",,5,Idrettsklubben Grane,2024-05-12,Levermyr Stadion,"Grimstad, Grimstadlekene 2024","2024-05-12|Levermyr Stadion|Grimstad, Grimstadlekene 2024",True,
55428,600 meter,True,2024,12,"2,24,28",,2,Idrettsklubben Grane,2024-05-30,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-05-30|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,600 meter,True,2023,11,"2,26,06",,1,Idrettsklubben Grane,2023-08-19,Lunderød Idrettspark,"Arendal, Arendalslekene 2023","2023-08-19|Lunderød Idrettspark|Arendal, Arendalslekene 2023",True,
55428,600 meter,True,2023,11,"2,29,28",,1,Idrettsklubben Grane,2023-06-01,Lunderød Idrettspark,"Arendal, Kretskarusell","2023-06-01|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,600 meter,True,2023,11,"2,31,17",,1,Idrettsklubben Grane,2023-08-26,Tvedestrand Idrettspark,"Tvedestrand, Tvedestrandslekene","2023-08-26|Tvedestrand Idrettspark|Tvedestrand, Tvedestrandslekene",True,
55428,800 meter,True,2025,13,"3,00,79",,1,Idrettsklubben Grane,2025-06-11,Tvedestrand Idrettspark,"Tvedestrand, Treningsstevne","2025-06-11|Tvedestrand Idrettspark|Tvedestrand, Treningsstevne",True,
55428,800 meter,True,2025,13,"3,01,61",,1,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,1500 meter,True,2025,13,"5,59,22",,5,Idrettsklubben Grane,2025-09-14,Ålgård Stadion,"Ålgård, Lerøylekene Vestland 2025","2025-09-14|Ålgård Stadion|Ålgård, Lerøylekene Vestland 2025",True,
55428,1500 meter,True,2025,13,"6,16,37",,1,Idrettsklubben Grane,2025-05-15,Lunderød Idrettspark,"Arendal, Treningsstevne","2025-05-15|Lunderød Idrettspark|Arendal, Treningsstevne",True,
55428,1500 meter,True,2025,13,"7,00,85",,1,Idrettsklubben Grane,2025-08-23,Lunderød Idrettspark,"Arendal, Arendalslekene 2025","2025-08-23|Lunderød Idrettspark|Arendal, Arendalslekene 2025",True,
55428,1500 meter,True,2024,12,"6,45,01",,4,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",True,
55428,"60 meter hekk (68,0cm)",True,2025,13,"14,97","+0,0",2,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,"60 meter hekk (76,2cm)",True,2024,12,"13,46","+0,8",2,Idrettsklubben Grane,2024-06-09,Kjølnes Stadion,"Porsgrunn, Kjølneslekene","2024-06-09|Kjølnes Stadion|Porsgrunn, Kjølneslekene",True,
55428,Høyde,True,2025,13,"1,05",,2,Idrettsklubben Grane,2025-09-18,Lunderød Idrettspark,"Arendal, Klubbstevne","2025-09-18|Lunderød Idrettspark|Arendal, Klubbstevne",True,
55428,Høyde,True,2024,12,"1,15",,1,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",True,
55428,Høyde,True,2024,12,"1,10",,4,Idrettsklubben Grane,2024-05-12,Levermyr Stadion,"Grimstad, Grimstadlekene 2024","2024-05-12|Levermyr Stadion|Grimstad, Grimstadlekene 2024",True,
55428,Høyde,True,2023,11,"0,95",,4,Idrettsklubben Grane,2023-06-10,Kjølnes Stadion,"Porsgrunn, Herkuleslekene","2023-06-10|Kjølnes Stadion|Porsgrunn, Herkuleslekene",True,
55428,"Lengde (Sone 0,5m)",True,2025,13,"3,63","-1,8",2,Idrettsklubben Grane,2025-06-11,Tvedestrand Idrettspark,"Tvedestrand, Treningsstevne","2025-06-11|Tvedestrand Idrettspark|Tvedestrand, Treningsstevne",True,
55428,"Lengde (Sone 0,5m)",True,2025,13,"3,59","+1,7",2,Idrettsklubben Grane,2025-06-05,Lunderød Idrettspark,"Arendal, Kretskarusell","2025-06-05|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Lengde (Sone 0,5m)",True,2025,13,"3,52","+0,0",1,Idrettsklubben Grane,2025-05-25,Levermyr Stadion,"Grimstad, Grimstadlekene 2025","2025-05-25|Levermyr Stadion|Grimstad, Grimstadlekene 2025",True,
55428,"Lengde (Sone 0,5m)",True,2024,12,"3,48","+0,0",3,Idrettsklubben Grane,2024-09-19,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-09-19|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Lengde (Sone 0,5m)",True,2024,12,"3,31","-0,3",2,Idrettsklubben Grane,2024-05-30,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-05-30|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Lengde (Sone 0,5m)",True,2023,11,"3,03","+1,0",1,Idrettsklubben Grane,2023-08-26,Tvedestrand Idrettspark,"Tvedestrand, Tvedestrandslekene","2023-08-26|Tvedestrand Idrettspark|Tvedestrand, Tvedestrandslekene",True,
55428,"Lengde (Sone 0,5m)",True,2025,13,"3,63","+3,3",2,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",False,For mye vind/Assisting wind
55428,"Lengde (Sone 0,5m)",True,2024,12,"3,46","+2,7",3,Idrettsklubben Grane,2024-06-09,Kjølnes Stadion,"Porsgrunn, Kjølneslekene","2024-06-09|Kjølnes Stadion|Porsgrunn, Kjølneslekene",False,For mye vind/Assisting wind
55428,"Lengde (Sone 0,5m)",True,2024,12,"3,285Idrettsklubben Grane31.08.24Arendal, Arendalslekene 2024Manglende informasjon om vind",,5,Idrettsklubben Grane,2024-08-31,Lunderød Idrettspark,"Arendal, Arendalslekene 2024","2024-08-31|Lunderød Idrettspark|Arendal, Arendalslekene 2024",False,Manglende informasjon om vind
55428,"Lengde (Sone 0,5m)",True,2024,12,"3,204Idrettsklubben Grane14.09.24Søgne, SøgnelekeneManglende informasjon om vind",,4,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",False,Manglende informasjon om vind
55428,"Lengde (Sone 0,5m)",True,2023,11,"3,215Idrettsklubben Grane19.08.23Arendal, Arendalslekene 2023Manglende informasjon om vind",,5,Idrettsklubben Grane,2023-08-19,Lunderød Idrettspark,"Arendal, Arendalslekene 2023","2023-08-19|Lunderød Idrettspark|Arendal, Arendalslekene 2023",False,Manglende informasjon om vind
55428,"Tresteg (Sone 0,5m)",True,2025,13,"8,14","+0,0",1,Idrettsklubben Grane,2025-09-15,Lunderød Idrettspark,"Arendal, Klubbstevne","2025-09-15|Lunderød Idrettspark|Arendal, Klubbstevne",True,
55428,"Tresteg (Sone 0,5m)",True,2025,13,"7,68","+1,3",1,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,"Tresteg (Sone 0,5m)",True,2023,11,"6,861Idrettsklubben Grane01.06.23Arendal, KretskarusellManglende informasjon om vind",,1,Idrettsklubben Grane,2023-06-01,Lunderød Idrettspark,"Arendal, Kretskarusell","2023-06-01|Lunderød Idrettspark|Arendal, Kretskarusell",False,Manglende informasjon om vind
55428,"Kule 2,0kg",True,2025,13,"6,03",,3,Idrettsklubben Grane,2025-06-11,Tvedestrand Idrettspark,"Tvedestrand, Treningsstevne","2025-06-11|Tvedestrand Idrettspark|Tvedestrand, Treningsstevne",True,
55428,"Kule 2,0kg",True,2025,13,"5,60",,4,Idrettsklubben Grane,2025-08-23,Lunderød Idrettspark,"Arendal, Arendalslekene 2025","2025-08-23|Lunderød Idrettspark|Arendal, Arendalslekene 2025",True,
55428,"Kule 2,0kg",True,2025,13,"5,32",,1,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,"Kule 2,0kg",True,2025,13,"5,04",,1,Idrettsklubben Grane,2025-05-25,Levermyr Stadion,"Grimstad, Grimstadlekene 2025","2025-05-25|Levermyr Stadion|Grimstad, Grimstadlekene 2025",True,
55428,"Kule 2,0kg",True,2024,12,"6,05",,3,Idrettsklubben Grane,2024-09-19,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-09-19|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Kule 2,0kg",True,2024,12,"5,82",,1,Idrettsklubben Grane,2024-05-30,Lunderød Idrettspark,"Arendal, Kretskarusell","2024-05-30|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Kule 2,0kg",True,2024,12,"5,57",,3,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",True,
55428,"Kule 2,0kg",True,2024,12,"4,84",,4,Idrettsklubben Grane,2024-05-12,Levermyr Stadion,"Grimstad, Grimstadlekene 2024","2024-05-12|Levermyr Stadion|Grimstad, Grimstadlekene 2024",True,
55428,Diskos 600gram,True,2025,13,"14,43",,1,Idrettsklubben Grane,2025-09-15,Lunderød Idrettspark,"Arendal, Klubbstevne","2025-09-15|Lunderød Idrettspark|Arendal, Klubbstevne",True,
55428,Diskos 600gram,True,2025,13,"10,86",,7,Idrettsklubben Grane,2025-09-13,Ålgård Stadion,"Ålgård, Lerøylekene Vestland 2025","2025-09-13|Ålgård Stadion|Ålgård, Lerøylekene Vestland 2025",True,
55428,Diskos 600gram,True,2024,12,"11,56",,3,Idrettsklubben Grane,2024-06-09,Kjølnes Stadion,"Porsgrunn, Kjølneslekene","2024-06-09|Kjølnes Stadion|Porsgrunn, Kjølneslekene",True,
55428,Diskos 600gram,True,2023,11,"10,13",,1,Idrettsklubben Grane,2023-06-01,Lunderød Idrettspark,"Arendal, Kretskarusell","2023-06-01|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,"Slegge 2,0kg/110cm",True,2025,13,"18,80",,6,Idrettsklubben Grane,2025-09-14,Ålgård Stadion,"Ålgård, Lerøylekene Vestland 2025","2025-09-14|Ålgård Stadion|Ålgård, Lerøylekene Vestland 2025",True,
55428,Spyd 400gram,True,2025,13,"16,67",,1,Idrettsklubben Grane,2025-06-05,Lunderød Idrettspark,"Arendal, Kretskarusell","2025-06-05|Lunderød Idrettspark|Arendal, Kretskarusell",True,
55428,Spyd 400gram,True,2025,13,"14,27",,2,Idrettsklubben Grane,2025-05-24,Kristiansand Stadion,"Kristiansand, Skillingslekene","2025-05-24|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
55428,Spyd 400gram,True,2025,13,"13,08",,3,Idrettsklubben Grane,2025-05-15,Lunderød Idrettspark,"Arendal, Treningsstevne","2025-05-15|Lunderød Idrettspark|Arendal, Treningsstevne",True,
55428,Spyd 400gram,True,2025,13,"12,58",,3,Idrettsklubben Grane,2025-09-18,Lunderød Idrettspark,"Arendal, Klubbstevne","2025-09-18|Lunderød Idrettspark|Arendal, Klubbstevne",True,
55428,Spyd 400gram,True,2024,12,"11,33",,2,Idrettsklubben Grane,2024-09-14,Søgne Stadion,"Søgne, Søgnelekene","2024-09-14|Søgne Stadion|Søgne, Søgnelekene",True,
55428,Spyd 400gram,True,2024,12,"9,81",,3,Idrettsklubben Grane,2024-08-31,Lunderød Idrettspark,"Arendal, Arendalslekene 2024","2024-08-31|Lunderød Idrettspark|Arendal, Arendalslekene 2024",True,
55428,Spyd 400gram,True,2023,11,"7,22",,2,Idrettsklubben Grane,2023-08-19,Lunderød Idrettspark,"Arendal, Arendalslekene 2023","2023-08-19|Lunderød Idrettspark|Arendal, Arendalslekene 2023",True,
55428,Liten Ball 150gram,True,2023,11,"17,12",,1,Idrettsklubben Grane,2023-08-26,Tvedestrand Idrettspark,"Tvedestrand, Tvedestrandslekene","2023-08-26|Tvedestrand Idrettspark|Tvedestrand, Tvedestrandslekene",True,
55428,40 meter,False,2024,12,"6,91",,2,Idrettsklubben Grane,2024-02-10,Granehallen,"Arendal, Grane Games 2024","2024-02-10|Granehallen|Arendal, Grane Games 2024",True,
55428,60 meter,False,2025,13,"10,06",,6,Idrettsklubben Grane,2025-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør-lekene 2025","2025-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør-lekene 2025",True,
55428,60 meter,False,2025,13,"10,08",,3-h2,Idrettsklubben Grane,2025-01-25,Gimlehallen,"Kristiansand, Sør-Norsk mesterskap","2025-01-25|Gimlehallen|Kristiansand, Sør-Norsk mesterskap",True,
55428,60 meter,False,2025,13,"10,39",,4,Idrettsklubben Grane,2025-01-11,FIBO-hallen,"Lyngdal, KM innendørs 2025","2025-01-11|FIBO-hallen|Lyngdal, KM innendørs 2025",True,
55428,60 meter,False,2023,11,"10,65",,3-h1,Idrettsklubben Grane,2023-01-22,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør lekene 2023","2023-01-22|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør lekene 2023",True,
55428,200 meter,False,2025,13,"35,88",,3,Idrettsklubben Grane,2025-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør-lekene 2025","2025-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør-lekene 2025",True,
55428,600 meter,False,2025,13,"2,15,63",,2,Idrettsklubben Grane,2025-01-25,Gimlehallen,"Kristiansand, Sør-Norsk mesterskap","2025-01-25|Gimlehallen|Kristiansand, Sør-Norsk mesterskap",True,
55428,600 meter,False,2025,13,"2,17,46",,2,Idrettsklubben Grane,2025-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør-lekene 2025","2025-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør-lekene 2025",True,
55428,600 meter,False,2023,11,"2,31,59",,3,Idrettsklubben Grane,2023-01-22,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør lekene 2023","2023-01-22|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør lekene 2023",True,
55428,"60 meter hekk (68,0cm)",False,2025,13,"13,47",,4,Idrettsklubben Grane,2025-01-25,Gimlehallen,"Kristiansand, Sør-Norsk mesterskap","2025-01-25|Gimlehallen|Kristiansand, Sør-Norsk mesterskap",True,
55428,"60 meter hekk (68,0cm)",False,2025,13,"14,27",,2,Idrettsklubben Grane,2025-01-11,FIBO-hallen,"Lyngdal, KM innendørs 2025","2025-01-11|FIBO-hallen|Lyngdal, KM innendørs 2025",True,
55428,Høyde,False,2025,13,"1,10",,3,Idrettsklubben Grane,2025-01-19,Sparebanken Sør Amfi Grimstad,"Grimstad, Sparebanken Sør-lekene 2025","2025-01-19|Sparebanken Sør Amfi Grimstad|Grimstad, Sparebanken Sør-lekene 2025",True,
55428,Høyde,False,2025,13,"1,05",,1,Idrettsklubben Grane,2025-01-11,FIBO-hallen,"Lyngdal, KM innendørs 2025","2025-01-11|FIBO-hallen|Lyngdal, KM innendørs 2025",True,
55428,Høyde,False,2025,13,"1,05",,3,Idrettsklubben Grane,2025-01-25,Gimlehallen,"Kristiansand, Sør-Norsk mesterskap","2025-01-25|Gimlehallen|Kristiansand, Sør-Norsk mesterskap",True,
55428,Høyde,False,2024,12,"1,10",,2,Idrettsklubben Grane,2024-02-10,Granehallen,"Arendal, Grane Games 2024","2024-02-10|Granehallen|Arendal, Grane Games 2024",True,
55428,"Lengde (Sone 0,5m)",False,2025,13,"3,42",,4,Idrettsklubben Grane,2025-01-25,Gimlehallen,"Kristiansand, Sør-Norsk mesterskap","2025-01-25|Gimlehallen|Kristiansand, Sør-Norsk mesterskap",True,
