athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
14866,60 meter,False,2018,13,"8,89",,3-h1,Norna-Salhus IL,2018-02-20,Leikvang Friidrettshall,"Leikvang, Innendørsstevne","2018-02-20|Leikvang Friidrettshall|Leikvang, Innendørsstevne",True,
14866,60 meter,False,2018,13,"8,94",,3-h1,Norna-Salhus IL,2018-01-21,Leikvang Friidrettshall,"Leikvang, Horisont Norna-lekene","2018-01-21|Leikvang Friidrettshall|Leikvang, Horisont Norna-lekene",True,
14866,60 meter,False,2017,12,"8,87",,2-h1,Turn & Idrettsforeningen Viking,2017-02-11,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2017","2017-02-11|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2017",True,
14866,60 meter,False,2017,12,"8,92",,1-h2,Turn & Idrettsforeningen Viking,2017-01-22,Leikvang Friidrettshall,"Leikvang, Nornalekene 2017","2017-01-22|Leikvang Friidrettshall|Leikvang, Nornalekene 2017",True,
14866,60 meter,False,2016,11,"9,23",,1-h2,Turn & Idrettsforeningen Viking,2016-02-13,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-13|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14866,60 meter,False,2016,11,"9,34",,1-h2,Turn & Idrettsforeningen Viking,2016-01-24,Leikvang Friidrettshall,"Leikvang, Nornalekene 2016","2016-01-24|Leikvang Friidrettshall|Leikvang, Nornalekene 2016",True,
14866,200 meter,False,2020,15,"27,36",,2-h1,Norna-Salhus IL,2020-02-14,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-14|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
14866,200 meter,False,2020,15,"27,51",,2-h5,Norna-Salhus IL,2020-01-18,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-18|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
14866,200 meter,False,2019,14,"28,00",,2-h2,Norna-Salhus IL,2019-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2019","2019-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2019",True,
14866,200 meter,False,2018,13,"29,23",,1-h2,Norna-Salhus IL,2018-02-10,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2018","2018-02-10|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2018",True,
14866,200 meter,False,2018,13,"29,64",,3-h1,Norna-Salhus IL,2018-02-20,Leikvang Friidrettshall,"Leikvang, Innendørsstevne","2018-02-20|Leikvang Friidrettshall|Leikvang, Innendørsstevne",True,
14866,200 meter,False,2018,13,"29,82",,2-h1,Norna-Salhus IL,2018-01-20,Leikvang Friidrettshall,"Leikvang, Horisont Norna-lekene","2018-01-20|Leikvang Friidrettshall|Leikvang, Horisont Norna-lekene",True,
14866,200 meter,False,2017,12,"29,58",,1-h1,Turn & Idrettsforeningen Viking,2017-01-21,Leikvang Friidrettshall,"Leikvang, Nornalekene 2017","2017-01-21|Leikvang Friidrettshall|Leikvang, Nornalekene 2017",True,
14866,200 meter,False,2017,12,"29,78",,2-h1,Turn & Idrettsforeningen Viking,2017-02-12,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2017","2017-02-12|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2017",True,
14866,200 meter,False,2016,11,"30,33",,1-h3,Turn & Idrettsforeningen Viking,2016-02-14,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-14|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14866,200 meter,False,2016,11,"31,38",,1-h2,Turn & Idrettsforeningen Viking,2016-01-23,Leikvang Friidrettshall,"Leikvang, Nornalekene 2016","2016-01-23|Leikvang Friidrettshall|Leikvang, Nornalekene 2016",True,
14866,"60 meter hekk (68,0cm)",False,2016,11,"11,57",,1-h1,Turn & Idrettsforeningen Viking,2016-02-14,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-14|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14866,"60 meter hekk (68,0cm)",False,2016,11,"11,79",,1-h1,Turn & Idrettsforeningen Viking,2016-01-23,Leikvang Friidrettshall,"Leikvang, Nornalekene 2016","2016-01-23|Leikvang Friidrettshall|Leikvang, Nornalekene 2016",True,
14866,"60 meter hekk (76,2cm)",False,2018,13,"10,49",,1-h1,Norna-Salhus IL,2018-02-11,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2018","2018-02-11|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2018",True,
14866,"60 meter hekk (76,2cm)",False,2017,12,"11,05",,1-h1,Turn & Idrettsforeningen Viking,2017-02-12,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2017","2017-02-12|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2017",True,
14866,"60 meter hekk (76,2cm)",False,2017,12,"11,58",,1-h1,Turn & Idrettsforeningen Viking,2017-01-21,Leikvang Friidrettshall,"Leikvang, Nornalekene 2017","2017-01-21|Leikvang Friidrettshall|Leikvang, Nornalekene 2017",True,
14866,Høyde,False,2017,12,"1,20",,2,Turn & Idrettsforeningen Viking,2017-01-21,Leikvang Friidrettshall,"Leikvang, Nornalekene 2017","2017-01-21|Leikvang Friidrettshall|Leikvang, Nornalekene 2017",True,
14866,Høyde,False,2016,11,"1,00",,4,Turn & Idrettsforeningen Viking,2016-01-23,Leikvang Friidrettshall,"Leikvang, Nornalekene 2016","2016-01-23|Leikvang Friidrettshall|Leikvang, Nornalekene 2016",True,
14866,Lengde,False,2019,14,"4,75",,2,Norna-Salhus IL,2019-02-17,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2019","2019-02-17|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2019",True,
14866,"Lengde (Sone 0,5m)",False,2018,13,"4,77",,2,Norna-Salhus IL,2018-02-11,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2018","2018-02-11|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2018",True,
14866,"Lengde (Sone 0,5m)",False,2018,13,"4,51",,3,Norna-Salhus IL,2018-01-21,Leikvang Friidrettshall,"Leikvang, Horisont Norna-lekene","2018-01-21|Leikvang Friidrettshall|Leikvang, Horisont Norna-lekene",True,
14866,"Lengde (Sone 0,5m)",False,2017,12,"4,61",,1,Turn & Idrettsforeningen Viking,2017-02-12,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2017","2017-02-12|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2017",True,
14866,"Lengde (Sone 0,5m)",False,2017,12,"4,41",,1,Turn & Idrettsforeningen Viking,2017-01-22,Leikvang Friidrettshall,"Leikvang, Nornalekene 2017","2017-01-22|Leikvang Friidrettshall|Leikvang, Nornalekene 2017",True,
14866,"Lengde (Sone 0,5m)",False,2016,11,"4,20",,1,Turn & Idrettsforeningen Viking,2016-02-14,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-14|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14866,Lengde uten tilløp,False,2019,14,"2,12",,1,Norna-Salhus IL,2019-03-09,Leikvang Friidrettshall,"Leikvang, Stevne i hopp u/t","2019-03-09|Leikvang Friidrettshall|Leikvang, Stevne i hopp u/t",True,
14866,Lengde uten tilløp,False,2018,13,"2,15",,1,Norna-Salhus IL,2018-12-15,Leikvang Friidrettshall,"Leikvang, Klubbmesterskap i hopp u/t","2018-12-15|Leikvang Friidrettshall|Leikvang, Klubbmesterskap i hopp u/t",True,
14866,Lengde uten tilløp,False,2017,12,"2,02",,1,Norna-Salhus IL,2017-11-13,Åstvedthallen,"Bergen/Ås, Stevne hopp u/t","2017-11-13|Åstvedthallen|Bergen/Ås, Stevne hopp u/t",True,
14866,Tresteg,False,2019,14,"10,30",,2,Norna-Salhus IL,2019-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2019","2019-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2019",True,
27439,60 meter,True,2015,13,"9,55","+0,1",4-h3,Asker Sk. Friidrett,2015-06-07,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-07|Føyka Stadion|Asker, Askerlekene 2015",True,
27439,80 meter,True,2015,13,"12,55","-2,1",2,Asker Sk. Friidrett,2015-05-27,Føyka Stadion,"Asker, Kretsstevne Sprint","2015-05-27|Føyka Stadion|Asker, Kretsstevne Sprint",True,
27439,600 meter,True,2015,13,"2,04,50",,10,Asker Sk. Friidrett,2015-06-06,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-06|Føyka Stadion|Asker, Askerlekene 2015",True,
27439,600 meter,True,2015,13,"2,09,88",,1,Asker Sk. Friidrett,2015-06-01,Føyka Stadion,"Asker, Kretsstevne hekk/løp","2015-06-01|Føyka Stadion|Asker, Kretsstevne hekk/løp",True,
27439,"60 meter hekk (76,2cm)",True,2015,13,"12,31","-0,4",2,Asker Sk. Friidrett,2015-06-06,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-06|Føyka Stadion|Asker, Askerlekene 2015",True,
27439,"60 meter hekk (76,2cm)",True,2015,13,"13,25","-2,2",1,Asker Sk. Friidrett,2015-06-01,Føyka Stadion,"Asker, Kretsstevne hekk/løp","2015-06-01|Føyka Stadion|Asker, Kretsstevne hekk/løp",True,
27439,Høyde,True,2015,13,"1,20",,7,Asker Sk. Friidrett,2015-06-07,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-07|Føyka Stadion|Asker, Askerlekene 2015",True,
27439,60 meter,False,2015,13,"9,34",,5-h1,Asker Sk. Friidrett,2015-01-31,Skedsmohallen,"Lillestrøm, Skedsmolekene 2015","2015-01-31|Skedsmohallen|Lillestrøm, Skedsmolekene 2015",True,
27439,60 meter,False,2015,13,"9,43",,5-h5,Asker Sk. Friidrett,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
27439,200 meter,False,2015,13,"31,97",,3-h1,Asker Sk. Friidrett,2015-01-10,Bærum Idrettspark,"Bærum, Redd Barna Lekene 2015","2015-01-10|Bærum Idrettspark|Bærum, Redd Barna Lekene 2015",True,
27439,600 meter,False,2015,13,"2,05,16",,5-h1,Asker Sk. Friidrett,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
27439,"60 meter hekk (76,2cm)",False,2015,13,"11,93",,2-h1,Asker Sk. Friidrett,2015-01-31,Skedsmohallen,"Lillestrøm, Skedsmolekene 2015","2015-01-31|Skedsmohallen|Lillestrøm, Skedsmolekene 2015",True,
27439,"60 meter hekk (76,2cm)",False,2015,13,"13,72",,7,Asker Sk. Friidrett,2015-01-10,Bærum Idrettspark,"Bærum, Redd Barna Lekene 2015","2015-01-10|Bærum Idrettspark|Bærum, Redd Barna Lekene 2015",True,
27439,Høyde,False,2015,13,"1,20",,11,Asker Sk. Friidrett,2015-01-31,Skedsmohallen,"Lillestrøm, Skedsmolekene 2015","2015-01-31|Skedsmohallen|Lillestrøm, Skedsmolekene 2015",True,
27439,Høyde,False,2015,13,"1,20",,22,Asker Sk. Friidrett,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
27439,"Lengde (Sone 0,5m)",False,2015,13,"3,80",,13,Asker Sk. Friidrett,2015-01-10,Bærum Idrettspark,"Bærum, Redd Barna Lekene 2015","2015-01-10|Bærum Idrettspark|Bærum, Redd Barna Lekene 2015",True,
27439,"Kule 2,0kg",False,2015,13,"6,60",,17,Asker Sk. Friidrett,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
27439,"Kule 2,0kg",False,2015,13,"6,38",,11,Asker Sk. Friidrett,2015-01-31,Skedsmohallen,"Lillestrøm, Skedsmolekene 2015","2015-01-31|Skedsmohallen|Lillestrøm, Skedsmolekene 2015",True,
36504,200 meter,True,2017,14,"30,10","+0,6",6-h3,IL Tyrving,2017-06-16,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-16|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
36504,200 meter,True,2018,15,"29,18","+3,4",7-h3,IL Tyrving,2018-06-16,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-16|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",False,For mye vind/Assisting wind
36504,200 meter,True,2017,14,"31,59","+3,2",4,IL Tyrving,2017-09-12,Nadderud Stadion,"Nadderud, Løpsstevne Høstserien Nadderud","2017-09-12|Nadderud Stadion|Nadderud, Løpsstevne Høstserien Nadderud",False,For mye vind/Assisting wind
36504,200 meter,True,2016,13,"30,68","+2,3",2-h1,IL Tyrving,2016-06-12,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-12|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",False,For mye vind/Assisting wind
36504,300 meter,True,2017,14,"52,50",,4,IL Tyrving,2017-05-04,Nadderud Stadion,"Nadderud, Løpsstevne","2017-05-04|Nadderud Stadion|Nadderud, Løpsstevne",True,
36504,400 meter,True,2018,15,"1,04,61",,1-h1,IL Tyrving,2018-06-17,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-17|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
36504,400 meter,True,2018,15,"1,07,94",,4,IL Tyrving,2018-09-11,Nadderud Stadion,"Nadderud, Høstserien 3","2018-09-11|Nadderud Stadion|Nadderud, Høstserien 3",True,
36504,600 meter,True,2017,14,"1,55,51",,1,IL Tyrving,2017-05-04,Nadderud Stadion,"Nadderud, Løpsstevne","2017-05-04|Nadderud Stadion|Nadderud, Løpsstevne",True,
36504,600 meter,True,2017,14,"1,56,37",,9-h2,IL Tyrving,2017-06-16,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-16|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
36504,800 meter,True,2018,15,"2,43,35",,6-h2,IL Tyrving,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",True,
36504,1500 meter,True,2016,13,"5,24,13",,8,IL Tyrving,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
36504,1500 meter,True,2016,13,"5,26,30",,10,IL Tyrving,2016-08-28,Jessheim Friidrettsstadion,"Jessheim, Ungdomslekene Jessheim","2016-08-28|Jessheim Friidrettsstadion|Jessheim, Ungdomslekene Jessheim",True,
36504,"60 meter hekk (76,2cm)",True,2016,13,"13,05","-1,2",4-h1,IL Tyrving,2016-06-12,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-12|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
36504,Høyde,True,2016,13,"1,25",,22,IL Tyrving,2016-06-12,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-12|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
66292,100 meter,True,1988,17,"12,68","+1,9",2,IL Tyrving,1988-07-30,,"Hässleholm, SWE",,True,
66292,100 meter,True,1985,14,"12,4","+1,5",1,IL Tyrving,1985-09-15,,Hønefoss,,True,
66292,100 meter,True,1988,17,"12,60","+3,2",3,IL Tyrving,1988-07-25,,Oslo/Bi,,False,For mye vind/Assisting wind
66292,200 meter,True,1989,18,"25,92","-0,9",2,IL Tyrving,1989-08-25,,Fana,,True,
66292,200 meter,True,1988,17,"25,7","+2,0",1,IL Tyrving,1988-05-29,,Nesbyen,,True,
66292,200 meter,True,1988,17,"25,78","+2,6",2,IL Tyrving,1988-07-26,,Oslo/Bi,,False,For mye vind/Assisting wind
66292,300 meter,True,1987,16,"41,4",,1,IL Tyrving,1987-09-26,,Oslo/Bi,,True,
66292,400 meter,True,1989,18,"56,80",,3,IL Tyrving,1989-07-12,,Oslo/Bi,,True,
66292,"100 meter hekk (84,0cm)",True,1989,18,"15,24","+0,9",4,IL Tyrving,1989-07-12,,Oslo/Bi,,True,
66292,"200 meter hekk (76,2cm)",True,1989,18,"28,9","-0,9",1,IL Tyrving,1989-09-11,,Nadderud,,True,
66292,"300 meter hekk (76,2cm)",True,1989,18,"43,4",,1,IL Tyrving,1989-08-27,,Bergen/Fa,,True,
66292,"300 meter hekk (76,2cm)",True,1989,18,"44,58",,1,IL Tyrving,1989-06-10,,Kolbotn,,True,
66292,"400 meter hekk (76,2cm)",True,1989,18,"1,01,34",,4,IL Tyrving,1989-08-06,,"Ikaalis, FIN",,True,
14913,60 meter,True,2016,15,"8,88","-3,0",5-h1,Turn & Idrettsforeningen Viking,2016-06-04,Fana Stadion,"Fana, Framolekene 2016","2016-06-04|Fana Stadion|Fana, Framolekene 2016",True,
14913,60 meter,True,2015,14,"8,73","+1,9",1-h2,Turn & Idrettsforeningen Viking,2015-08-22,Fana Stadion,"Fana, Gneistspelen 2015","2015-08-22|Fana Stadion|Fana, Gneistspelen 2015",True,
14913,60 meter,True,2014,13,"9,04","-1,1",5-h1,Turn & Idrettsforeningen Viking,2014-08-23,Fana Stadion,"Fana, Gneistspelen 2014","2014-08-23|Fana Stadion|Fana, Gneistspelen 2014",True,
14913,60 meter,True,2013,12,"9,58","+1,3",3-h1,Turn & Idrettsforeningen Viking,2013-09-14,Fana Stadion,"Fana, Bergenslekene 2013","2013-09-14|Fana Stadion|Fana, Bergenslekene 2013",True,
14913,60 meter,True,2013,12,"9,63","-0,9",5,Turn & Idrettsforeningen Viking,2013-05-25,Knarvik Stadion,"Knarvik, AKS-leikane","2013-05-25|Knarvik Stadion|Knarvik, AKS-leikane",True,
14913,80 meter,True,2014,13,"12,10","-2,3",5,Turn & Idrettsforeningen Viking,2014-05-11,Fana Stadion,"Fana, Karabinlekene 2014","2014-05-11|Fana Stadion|Fana, Karabinlekene 2014",True,
14913,100 meter,True,2016,15,"14,01","+1,0",5,Turn & Idrettsforeningen Viking,2016-09-10,Leikvang Stadion,"Leikvang, Bergenslekene 2016","2016-09-10|Leikvang Stadion|Leikvang, Bergenslekene 2016",True,
14913,100 meter,True,2015,14,"14,26","-1,3",2-h1,Turn & Idrettsforeningen Viking,2015-09-12,Os Idrettspark,"Os, Åpningsstevnet","2015-09-12|Os Idrettspark|Os, Åpningsstevnet",True,
14913,100 meter,True,2014,13,"14,48","+1,0",4-h1,Turn & Idrettsforeningen Viking,2014-06-01,Fana Stadion,"Fana, Framolekene 2014","2014-06-01|Fana Stadion|Fana, Framolekene 2014",True,
14913,200 meter,True,2016,15,"28,65","+1,5",3,Turn & Idrettsforeningen Viking,2016-05-29,Fana Stadion,"Fana, Stor-KM 2016","2016-05-29|Fana Stadion|Fana, Stor-KM 2016",True,
14913,200 meter,True,2016,15,"28,95","+1,7",3,Turn & Idrettsforeningen Viking,2016-09-11,Leikvang Stadion,"Leikvang, Bergenslekene 2016","2016-09-11|Leikvang Stadion|Leikvang, Bergenslekene 2016",True,
14913,200 meter,True,2014,13,"30,31","-0,7",7-h1,Turn & Idrettsforeningen Viking,2014-08-24,Fana Stadion,"Fana, Gneistspelen 2014","2014-08-24|Fana Stadion|Fana, Gneistspelen 2014",True,
14913,200 meter,True,2014,13,"30,43","-1,5",4-h2,Turn & Idrettsforeningen Viking,2014-05-11,Fana Stadion,"Fana, Karabinlekene 2014","2014-05-11|Fana Stadion|Fana, Karabinlekene 2014",True,
14913,1500 meter,True,2016,15,"5,26,06",,2-h1,Turn & Idrettsforeningen Viking,2016-06-04,Fana Stadion,"Fana, Framolekene 2016","2016-06-04|Fana Stadion|Fana, Framolekene 2016",True,
14913,1500 meter,True,2014,13,"5,45,86",,2,Turn & Idrettsforeningen Viking,2014-09-21,Leikvang Stadion,"Leikvang, Bergenslekene 2014","2014-09-21|Leikvang Stadion|Leikvang, Bergenslekene 2014",True,
14913,"60 meter hekk (76,2cm)",True,2014,13,"12,74","+4,9",5,Turn & Idrettsforeningen Viking,2014-09-21,Leikvang Stadion,"Leikvang, Bergenslekene 2014","2014-09-21|Leikvang Stadion|Leikvang, Bergenslekene 2014",False,For mye vind/Assisting wind
14913,Høyde,True,2014,13,"1,20",,8,Turn & Idrettsforeningen Viking,2014-06-01,Fana Stadion,"Fana, Framolekene 2014","2014-06-01|Fana Stadion|Fana, Framolekene 2014",True,
14913,Høyde,True,2014,13,"1,15",,7,Turn & Idrettsforeningen Viking,2014-08-23,Fana Stadion,"Fana, Gneistspelen 2014","2014-08-23|Fana Stadion|Fana, Gneistspelen 2014",True,
14913,Høyde,True,2013,12,"1,01",,11,Turn & Idrettsforeningen Viking,2013-09-14,Fana Stadion,"Fana, Bergenslekene 2013","2013-09-14|Fana Stadion|Fana, Bergenslekene 2013",True,
14913,"Lengde (Sone 0,5m)",True,2014,13,"3,62","+0,2",8,Turn & Idrettsforeningen Viking,2014-08-24,Fana Stadion,"Fana, Gneistspelen 2014","2014-08-24|Fana Stadion|Fana, Gneistspelen 2014",True,
14913,"Lengde (Sone 0,5m)",True,2013,12,"3,18","+1,1",6,Turn & Idrettsforeningen Viking,2013-05-25,Knarvik Stadion,"Knarvik, AKS-leikane","2013-05-25|Knarvik Stadion|Knarvik, AKS-leikane",True,
14913,"Kule 2,0kg",True,2014,13,"5,75",,11,Turn & Idrettsforeningen Viking,2014-06-01,Fana Stadion,"Fana, Framolekene 2014","2014-06-01|Fana Stadion|Fana, Framolekene 2014",True,
14913,60 meter,False,2016,15,"8,77",,6-h1,Turn & Idrettsforeningen Viking,2016-02-13,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-13|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14913,60 meter,False,2015,14,"8,81",,2-h2,Turn & Idrettsforeningen Viking,2015-01-31,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2015","2015-01-31|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2015",True,
14913,60 meter,False,2015,14,"9,00",,1-h3,Turn & Idrettsforeningen Viking,2015-01-25,Leikvang Friidrettshall,"Leikvang, NornaLekene 2015","2015-01-25|Leikvang Friidrettshall|Leikvang, NornaLekene 2015",True,
14913,60 meter,False,2013,12,"9,90",,5-h1,Turn & Idrettsforeningen Viking,2013-02-09,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2013","2013-02-09|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2013",True,
14913,200 meter,False,2016,15,"28,83",,4-h2,Turn & Idrettsforeningen Viking,2016-02-13,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2016","2016-02-13|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2016",True,
14913,200 meter,False,2015,14,"29,08",,1-h3,Turn & Idrettsforeningen Viking,2015-01-31,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2015","2015-01-31|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2015",True,
14913,1500 meter,False,2015,14,"5,27,50",,2-h1,Turn & Idrettsforeningen Viking,2015-01-31,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2015","2015-01-31|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2015",True,
14913,Lengde,False,2015,14,"3,41",,10,Turn & Idrettsforeningen Viking,2015-01-25,Leikvang Friidrettshall,"Leikvang, NornaLekene 2015","2015-01-25|Leikvang Friidrettshall|Leikvang, NornaLekene 2015",True,
14913,"Lengde (Sone 0,5m)",False,2013,12,"2,57",,21,Turn & Idrettsforeningen Viking,2013-02-09,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2013","2013-02-09|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2013",True,
32256,60 meter,True,2017,12,"11,12","-1,8",3,Bremnes Idrettslag,2017-06-08,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2017-06-08|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
32256,80 meter,True,2016,11,"14,47","+1,1",2,Bremnes Idrettslag,2016-08-18,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2016-08-18|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
32256,600 meter,True,2017,12,"2,15,15",,1,Bremnes Idrettslag,2017-08-20,Sentralidrettsanlegget i Bømlo,"Bømlo, Sunnhordlandsmeisterskap og Bømlomeisterskap","2017-08-20|Sentralidrettsanlegget i Bømlo|Bømlo, Sunnhordlandsmeisterskap og Bømlomeisterskap",True,
32256,Høyde,True,2017,12,"1,15",,4,Bremnes Idrettslag,2017-08-20,Sentralidrettsanlegget i Bømlo,"Bømlo, Sunnhordlandsmeisterskap og Bømlomeisterskap","2017-08-20|Sentralidrettsanlegget i Bømlo|Bømlo, Sunnhordlandsmeisterskap og Bømlomeisterskap",True,
32256,Høyde,True,2016,11,"1,11",,2,Bremnes Idrettslag,2016-09-15,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2016-09-15|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
32256,"Lengde (Sone 0,5m)",True,2017,12,"3,06","+2,0",3,Bremnes Idrettslag,2017-06-08,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2017-06-08|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
32256,"Lengde (Sone 0,5m)",True,2016,11,"3,12","+1,4",2,Bremnes Idrettslag,2016-08-18,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2016-08-18|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
32256,Diskos 600gram,True,2016,11,"12,37",,1,Bremnes Idrettslag,2016-08-18,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2016-08-18|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
32256,Høyde uten tilløp,False,2017,12,"0,80",,3,Bremnes Idrettslag,2017-12-04,Bømlohallen,"Bømlo, Seriestevne","2017-12-04|Bømlohallen|Bømlo, Seriestevne",True,
32256,Lengde uten tilløp,False,2017,12,"1,96",,2,Bremnes Idrettslag,2017-12-04,Bømlohallen,"Bømlo, Seriestevne","2017-12-04|Bømlohallen|Bømlo, Seriestevne",True,
10014619,60 meter,True,2025,14,"9,37","-4,4",1-h3,Austevoll IK Friidrett,2025-06-03,Austevoll Idrettsanlegg,"Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen","2025-06-03|Austevoll Idrettsanlegg|Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen",True,
10014619,60 meter,True,2023,12,"10,27","+1,3",1-h4,Austevoll IK Friidrett,2023-06-07,Austevoll Idrettsanlegg,"Austevoll, Austevoll Skulemeisterskap Barneskulane","2023-06-07|Austevoll Idrettsanlegg|Austevoll, Austevoll Skulemeisterskap Barneskulane",True,
10014619,Høyde,True,2025,14,"1,40",,1,Austevoll IK Friidrett,2025-06-03,Austevoll Idrettsanlegg,"Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen","2025-06-03|Austevoll Idrettsanlegg|Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen",True,
10014619,Lengde,True,2025,14,"2,52","-2,4",14,Austevoll IK Friidrett,2025-06-03,Austevoll Idrettsanlegg,"Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen","2025-06-03|Austevoll Idrettsanlegg|Austevoll, Austevoll Skulemeisterskap for Ungdomsskulen",True,
